31.185769,44.130579,25.832657,10.284133,88.191881,62.818989,36.130750,8.020462,62.593727,59.466671,0.000000
31.052514,44.557954,26.878470,10.580454,85.576063,61.560002,34.249027,7.775418,62.994645,59.719620,0.000000
31.484849,45.377761,25.110329,9.471105,86.549451,63.277577,34.465653,5.824689,61.031114,61.951676,0.000000
30.734009,45.430298,26.990330,11.036175,87.034903,63.027642,35.847161,6.216726,63.649933,60.695270,0.000000
32.635228,45.118788,29.723811,11.081676,88.478630,60.992031,33.929761,6.924109,63.408245,60.943969,0.000000
32.568141,45.864764,26.234367,10.900229,86.965958,63.419494,35.242899,6.529372,62.741582,60.325364,0.000000
29.343628,46.442099,28.574730,12.068937,86.248739,62.086617,35.645453,9.072358,63.865973,61.990817,0.000000
32.834139,42.599391,24.361139,9.541586,85.865814,63.521216,35.854912,6.584042,61.787999,58.419234,0.000000
31.519379,43.761645,26.897627,9.573624,88.009508,63.367536,37.221659,8.499328,63.380101,60.157435,0.000000
30.737696,45.438584,27.145194,8.417166,87.220834,61.091555,35.708211,5.944976,65.600147,60.535360,0.000000
32.949911,45.095750,25.189654,8.902924,85.754698,63.324564,34.214023,6.361803,62.269013,58.142705,0.000000
33.197391,44.718500,26.166160,10.368960,87.697618,61.993577,35.057615,5.395465,63.305381,60.161475,0.000000
32.242053,44.666564,27.677362,11.432055,85.742452,62.766820,35.907515,6.705806,61.763357,60.841410,0.000000
31.068456,45.098275,26.489965,10.358879,86.662100,63.261216,36.194969,5.140069,62.141915,60.637988,0.000000
31.036531,43.707804,27.564860,11.344212,87.627601,63.207841,33.226309,7.503533,61.563879,60.216645,0.000000
32.000711,44.211030,26.497091,8.925723,87.798539,62.487376,35.574897,8.604633,62.508801,59.474873,0.000000
30.292829,46.164141,26.274142,10.789754,86.164053,62.017259,34.917652,9.275879,63.186434,59.388869,0.000000
33.279830,45.795941,26.160177,10.805327,86.816372,63.535765,34.029984,5.169604,62.296398,59.173718,0.000000
30.990206,45.446407,27.122423,9.414389,85.661277,63.537636,35.643175,6.477264,63.075621,62.515986,0.000000
32.248803,46.789047,26.391102,10.336728,85.159677,62.808125,35.758512,6.647046,63.333306,59.850127,0.000000
31.352647,44.188746,26.095052,11.903757,86.724671,64.080339,37.545464,6.039415,62.760954,61.374452,0.000000
33.525851,44.905588,27.836458,11.307242,89.561356,62.815742,34.718055,7.806981,62.635130,58.591886,0.000000
31.602279,43.595961,26.268470,11.555790,85.590107,62.783201,35.678298,8.181668,63.196864,58.441673,0.000000
32.263403,45.919914,26.465929,10.588760,87.120589,62.769503,33.572303,5.878673,62.750974,59.658465,0.000000
32.484425,45.404635,25.989589,12.082718,86.256180,64.836056,33.644085,6.477876,62.999721,59.036465,0.000000
32.403879,44.328237,25.132135,10.759898,85.388784,62.866180,36.453367,5.846678,63.000229,60.094857,0.000000
32.017403,44.060040,25.689412,11.185914,87.127953,63.495419,34.553962,5.335030,62.003160,61.206757,0.000000
31.536850,47.529926,28.386670,12.366304,87.889750,63.359965,35.492605,6.556776,63.413477,59.604584,0.000000
29.826202,45.728318,28.041926,10.446051,86.293387,61.181522,37.220291,7.968640,60.316010,61.156774,0.000000
32.382594,43.992406,26.309306,11.404988,86.011816,62.471970,34.039857,4.687678,60.005149,58.643908,0.000000
30.058858,45.991848,26.161201,10.017364,87.665028,61.639107,36.632060,6.028570,62.198371,60.066699,0.000000
30.067401,45.528281,26.418668,11.185341,87.184082,62.714226,35.232140,7.687774,62.012963,60.429370,0.000000
31.387936,45.442835,27.224856,11.687918,85.810252,63.642299,35.053250,7.047157,60.598435,61.048243,0.000000
31.577810,46.353129,28.043172,10.361150,88.810719,63.776726,35.388527,7.271589,63.309763,60.439635,0.000000
32.526250,45.059455,27.707432,10.966332,86.683975,61.740056,34.515448,5.525548,63.336257,60.056089,0.000000
31.852151,46.410796,27.240427,10.568144,86.994005,63.281942,33.814613,8.465688,61.708319,58.646244,0.000000
31.621279,44.933425,27.106683,10.709446,87.114857,62.878767,36.595725,5.690028,62.111766,59.840949,0.000000
31.399086,44.719764,25.534429,10.347981,86.112292,61.989298,36.486198,7.228133,63.618564,61.083647,0.000000
30.959021,46.075486,25.867189,11.261975,87.701936,62.087600,36.790431,5.750321,64.114685,59.973569,0.000000
31.032025,46.124038,26.864864,11.001315,87.263105,63.393839,37.010653,6.696315,61.726186,60.050030,0.000000
32.762057,46.348194,26.500788,10.110541,86.526668,63.169057,33.920249,6.186001,64.966141,59.895902,0.000000
31.535118,46.301247,25.893059,9.606837,85.667264,63.938523,38.048143,7.291916,62.457683,60.880392,0.000000
31.304191,45.212013,29.356531,11.421491,85.160487,63.228632,36.569176,7.768947,62.357876,58.319824,0.000000
30.656263,44.607701,26.050617,11.248090,85.202063,62.392377,33.285525,6.457286,62.617562,61.602995,0.000000
31.356983,45.500032,25.381480,10.609358,85.621241,62.571783,36.282091,6.493338,61.211302,59.810020,0.000000
32.949540,45.424115,25.537222,10.817225,87.084125,64.604419,35.539241,7.154181,61.488005,59.232170,0.000000
31.716484,44.669831,27.367247,10.985856,87.079475,64.669766,34.642838,6.713960,61.293052,61.377434,0.000000
31.078706,45.144203,27.118580,11.051180,88.580365,64.732086,33.711272,7.288215,62.282973,61.337744,0.000000
30.914760,46.122816,27.978190,9.768777,86.702437,62.812769,34.581541,6.285691,61.362711,59.531083,0.000000
31.809672,45.747477,27.737015,10.351274,88.356313,61.836546,35.607614,7.909688,63.590665,60.073072,0.000000
33.040695,42.993631,26.824956,11.664491,87.068422,61.199201,35.220785,5.455405,62.322633,58.812302,0.000000
31.415870,45.303491,26.042371,10.550268,87.621586,62.550932,34.977041,8.078646,62.813679,60.399237,0.000000
32.580242,45.941711,25.987126,9.059271,86.797103,64.040182,34.535834,6.559889,63.312397,60.512230,0.000000
31.746208,45.781899,26.626223,10.795259,86.709683,62.521138,35.317373,8.644012,62.764528,61.328814,0.000000
30.628905,46.623406,23.960197,10.268970,86.548658,64.696081,36.661789,6.321840,63.118092,59.171256,0.000000
30.529217,45.167196,26.170591,13.462512,87.656336,62.810007,35.250416,6.059706,62.883531,60.390204,0.000000
31.989469,46.266268,27.458417,11.204431,86.533668,63.148755,35.516927,6.141760,62.710345,59.050511,0.000000
31.991605,45.260087,25.809853,10.347449,88.027923,61.867828,36.089073,6.935255,61.321472,58.953471,0.000000
32.076100,44.014966,28.796276,11.868645,88.704896,62.818005,34.455722,5.533257,61.630618,60.261718,0.000000
31.673875,45.254776,28.028758,11.520886,88.374271,63.436838,35.168875,7.515405,62.068097,60.624569,0.000000
31.000210,46.090196,28.752701,10.451794,85.608275,62.598444,36.838341,6.885303,63.386913,59.147159,0.000000
31.539105,45.132127,26.379967,11.204885,88.024475,63.298586,34.226743,5.212000,62.669466,57.475937,0.000000
32.531699,46.539395,26.739535,12.363755,87.103341,61.473351,36.873457,4.533540,63.262387,60.106053,0.000000
32.003677,43.785667,27.407730,12.012696,87.292433,63.309966,34.314743,7.895336,61.403583,60.089769,0.000000
30.217273,43.896709,27.763248,9.989634,85.372300,61.599427,33.474574,7.299555,61.090109,58.576147,0.000000
30.445978,45.517472,29.178010,10.693946,87.738715,63.685865,35.509197,4.459134,64.063063,60.186367,0.000000
33.142895,45.336615,25.925220,11.181803,86.506563,63.131723,36.062495,6.698589,63.639541,61.493131,0.000000
29.757486,43.875546,27.898233,10.801493,85.299723,64.111087,37.724832,8.808367,61.790667,59.420849,0.000000
28.986709,45.933248,26.459043,11.675986,87.476847,63.245353,34.431537,5.917097,63.486194,60.720766,0.000000
32.380173,44.580543,26.514368,12.908614,85.969137,61.804625,35.627723,6.834627,63.134564,58.125490,0.000000
29.505265,45.874769,26.736306,11.030877,87.092772,64.263311,36.040847,6.987020,61.109114,58.542381,0.000000
31.228214,45.582955,26.849674,8.823295,86.702140,64.623347,34.979069,6.718828,61.404046,59.418345,0.000000
33.780068,46.186139,27.687727,10.261501,85.920513,62.998387,34.538251,5.557578,64.177091,61.058167,0.000000
31.770458,45.659478,28.799057,11.704423,86.679405,63.061836,35.272260,6.248326,62.813248,59.537414,0.000000
30.736020,46.071699,25.117020,10.102292,87.259066,61.936167,33.305032,8.294371,62.106798,59.404976,0.000000
31.006011,46.165894,27.582428,12.517294,85.738018,63.181922,35.316484,8.210851,62.325769,61.604984,0.000000
31.940294,43.906681,27.891882,12.475570,87.206323,61.223249,35.478063,6.886205,61.823851,60.159324,0.000000
31.219967,46.778098,25.026503,10.564142,87.206339,62.326492,35.115082,6.286789,62.207268,60.377006,0.000000
30.543457,44.566313,26.085075,12.472686,87.069390,62.352205,34.916290,5.350388,62.704553,59.951827,0.000000
30.752473,46.771481,26.855906,10.529956,87.588767,61.547632,34.655236,5.757309,62.286527,60.356347,0.000000
31.762407,44.852585,26.685592,10.247230,87.518424,63.197181,34.650083,5.610879,63.184536,61.320656,0.000000
29.039476,45.380494,27.126916,10.229815,86.136571,62.203815,34.979731,6.103299,61.271942,58.042376,0.000000
31.326923,44.604750,26.840674,10.611233,87.532247,64.238181,35.515434,6.398048,62.163370,58.276809,0.000000
31.158302,43.879728,26.902364,9.345719,86.533607,63.505497,34.663326,6.879175,63.745090,60.157745,0.000000
31.765719,45.688890,26.559376,12.180208,88.082655,62.909692,37.556053,6.632930,64.267578,59.555603,0.000000
32.072234,46.694710,26.712239,9.856921,88.399307,63.912910,35.193193,6.204546,63.167947,60.467900,0.000000
32.974951,45.614377,27.302338,11.639367,84.886136,62.200370,34.993498,6.165114,64.201211,60.242690,0.000000
30.085137,46.868596,26.103356,12.269757,88.684550,62.023093,35.207742,5.986796,63.477129,62.236677,0.000000
29.957211,46.032610,25.988485,9.242294,87.293710,63.074777,35.652870,7.302127,62.400548,59.135633,0.000000
33.059103,44.454289,26.156434,9.103677,86.726003,64.702851,34.745221,9.364197,61.220953,59.837923,0.000000
31.754066,45.861056,25.111695,11.021487,88.799345,64.028550,35.231006,7.179376,63.177347,59.668266,0.000000
33.528408,46.468293,24.692111,10.315216,86.481763,63.244119,34.435818,5.972686,64.007915,59.522413,0.000000
30.928417,46.067689,25.906002,10.289722,88.538463,60.693810,34.902994,7.854875,64.089462,60.349100,0.000000
30.616305,44.700399,26.351930,11.864856,84.898959,63.020254,34.280642,7.660323,63.418844,61.047645,0.000000
31.225365,44.642552,26.812448,9.805014,85.649440,62.151013,34.480281,6.327178,63.547449,58.614836,0.000000
32.093449,44.719114,26.099899,9.987046,86.273023,62.554458,34.262822,6.369296,62.274157,60.269639,0.000000
32.061530,43.626011,26.627005,9.231564,84.514769,63.394602,38.570403,7.792985,61.342277,63.384813,0.000000
31.821351,44.550415,27.366313,10.819944,86.117354,63.358541,36.035617,6.521448,61.759860,60.826615,0.000000
30.825112,46.557299,26.770163,10.579420,86.139648,60.748072,37.022106,7.737721,62.384152,59.314859,0.000000
32.082877,44.281527,27.824888,12.514719,86.828985,62.527005,36.657582,6.533872,63.572432,60.678016,0.000000
33.047871,44.986284,24.775568,12.234846,88.241297,63.219929,34.642161,6.280447,60.926438,61.447757,0.000000
33.517766,45.162680,26.044203,9.779007,87.363330,62.893418,33.548555,5.435369,62.984463,60.407285,0.000000
31.509269,46.761791,26.674381,9.675042,88.481748,63.272070,33.890337,7.102494,62.868912,58.625021,0.000000
30.385657,45.126851,26.716620,10.720632,87.339710,63.847246,35.228021,5.772123,61.063258,60.175893,0.000000
30.779150,44.594739,27.330826,13.639575,87.032163,61.612674,35.817723,6.331813,61.189513,59.425028,0.000000
33.185812,46.472993,26.848571,12.113616,87.350269,61.086758,35.574733,6.318334,62.614679,60.931022,0.000000
33.122532,45.161292,24.809375,11.195498,87.814164,62.514936,35.156100,7.282460,63.144201,59.845638,0.000000
31.592641,46.185821,25.994236,12.257303,85.856610,64.328818,34.795114,7.434628,62.637102,58.605814,0.000000
31.773581,45.141231,28.433774,10.037002,87.985012,63.787317,36.075880,7.160470,62.214245,61.054182,0.000000
30.944934,46.463445,27.474421,10.353562,87.987572,63.519729,34.429334,7.637661,60.635894,58.779562,0.000000
31.928680,44.754009,27.403175,8.413941,85.502680,62.852588,34.883295,4.908842,63.165185,61.064130,0.000000
32.308960,43.447435,26.635346,12.192497,85.892178,61.336688,34.445455,7.778595,62.343702,59.206965,0.000000
33.270848,46.791589,26.235694,10.492873,88.891632,64.246259,35.701431,6.913479,62.939589,60.548103,0.000000
29.868755,44.964858,26.352068,11.290243,86.808087,63.432121,35.535314,5.216003,63.841945,60.147380,0.000000
31.431806,45.692964,25.126112,9.785899,88.163314,62.586921,35.743459,6.617656,62.604643,59.374829,0.000000
31.986432,46.776124,28.744936,11.688373,87.398622,63.861394,35.328248,7.804323,62.655534,58.487174,0.000000
30.591515,46.594091,26.288957,11.348319,88.321250,62.652409,35.565056,7.100231,61.755935,59.870769,0.000000
31.298749,44.524440,27.185105,10.223644,87.629442,62.918502,37.065566,6.860443,63.214527,60.034118,0.000000
31.843588,45.214479,26.906668,12.037942,87.338224,61.569772,35.392418,6.171344,61.607843,61.441736,0.000000
32.044401,44.933616,25.697991,12.012197,86.287452,63.198945,35.551799,6.614537,64.181120,58.521760,0.000000
32.777546,46.257313,26.437387,11.274716,86.022833,63.218299,35.240107,8.076514,63.178820,59.035919,0.000000
30.466955,44.934028,27.092112,11.254668,86.293611,63.279247,35.200028,8.005528,62.257292,58.888884,0.000000
31.487031,45.920644,24.647769,10.356472,85.204163,63.399783,36.044858,6.873317,63.517320,59.399804,0.000000
32.224666,45.101024,27.556164,11.355176,87.255385,61.118396,36.369655,5.474661,63.383335,61.204683,0.000000
32.713619,46.260459,27.679540,11.276222,87.172854,62.248292,36.150793,5.727443,61.366106,60.444713,0.000000
31.556046,44.418849,25.316091,11.153145,86.563979,61.814108,34.414936,6.286799,62.485216,58.918475,0.000000
31.437420,45.125699,25.912486,11.054078,85.067135,62.045132,35.538904,6.670461,62.629933,59.895482,0.000000
32.937289,45.232636,26.117365,10.286499,86.502683,62.070423,34.610291,7.773992,61.311843,60.243961,0.000000
31.424316,45.466452,26.582784,11.327660,87.188331,62.609456,36.782072,7.742750,63.615131,60.520252,0.000000
31.376503,42.774267,28.155441,11.148185,86.619087,62.965579,34.955271,5.777381,63.771218,60.600062,0.000000
31.022517,42.936609,26.808828,10.132359,86.422907,62.367036,36.349936,8.214286,63.358161,60.650308,0.000000
31.614774,44.554180,24.049287,9.039870,86.641893,63.088931,35.785383,8.021440,62.925842,59.199145,0.000000
32.132511,44.962516,25.096142,11.922504,87.075695,64.602007,33.627114,5.902324,61.441678,60.055965,0.000000
31.456348,44.047734,27.443808,10.362089,87.575802,61.821281,34.722785,5.550682,62.599519,58.974099,0.000000
32.862042,45.982676,27.656132,10.597648,86.977080,62.664374,34.553463,7.181906,62.184466,58.582820,0.000000
33.054714,45.150074,26.013276,11.394486,84.643699,63.316221,35.653948,6.315561,62.898014,60.323617,0.000000
30.505962,43.747016,26.800801,10.935482,87.614164,61.665946,35.955696,6.624867,63.455506,61.860116,0.000000
31.601800,44.803230,26.756058,10.106663,84.913873,63.004708,35.201208,6.484525,61.875869,58.794893,0.000000
31.061500,44.447157,27.061882,10.177238,87.203055,60.868460,37.568970,7.766882,61.838928,60.650471,0.000000
30.858573,46.773551,26.911358,11.239022,86.117954,62.142821,35.565084,6.147044,62.523888,60.130237,0.000000
31.575822,46.687256,27.496506,10.636847,88.080219,63.856978,33.217164,5.843645,63.488773,59.407421,0.000000
30.778393,44.439772,27.696640,10.590678,87.334267,63.512360,35.195292,7.031195,63.893042,60.364232,0.000000
31.455658,45.039166,26.531336,10.533595,85.917200,62.132463,36.471119,5.243527,62.230377,59.770033,0.000000
31.461521,46.733286,26.567766,9.857944,88.197256,61.795372,35.745449,6.275728,62.624091,58.454751,0.000000
33.765297,45.899952,25.557539,9.753513,86.731084,63.053244,35.708661,8.070093,62.939816,58.951571,0.000000
33.104264,43.778721,25.264620,9.575779,88.267992,61.727370,36.703649,6.584306,61.682792,58.926383,0.000000
31.711649,45.995022,26.951525,10.356989,84.620066,63.835498,34.479146,6.725158,63.817781,60.156737,0.000000
30.923506,45.433881,27.483059,11.659593,87.511502,64.371638,36.542412,7.390134,61.951681,62.672164,0.000000
32.394815,45.732444,26.496340,10.011497,86.531054,63.429594,36.139259,5.254977,61.622373,59.942607,0.000000
30.997651,45.739430,27.880081,12.700205,86.286124,63.328355,35.925028,5.146804,62.592398,59.784875,0.000000
32.552865,45.962039,26.205651,10.956544,87.811332,62.502604,34.704641,8.602219,61.320430,61.242783,0.000000
30.944703,44.901567,26.768842,9.847442,87.129751,62.252692,35.451203,7.927913,62.410469,61.487896,0.000000
31.656551,44.594230,27.328306,11.030527,86.887298,61.957101,35.792645,7.762405,63.002716,59.532661,0.000000
33.026710,44.368395,25.734772,12.359699,86.079555,61.559460,35.174404,5.332113,64.833831,59.133924,0.000000
32.202513,46.393749,24.932593,13.250001,86.838849,64.119866,34.660679,7.091626,61.660661,59.453836,0.000000
31.640056,45.700055,26.966785,10.980894,88.133750,63.591962,36.365656,6.679074,62.539097,61.868298,0.000000
30.318478,46.692401,25.422596,10.975073,87.242400,63.906715,34.663593,6.653827,61.735235,60.558118,0.000000
33.306248,43.741450,27.064611,11.353259,86.988091,61.029439,35.407151,6.426122,62.123326,59.832766,0.000000
31.676488,43.673449,26.012101,11.342905,84.936369,64.491664,33.960619,10.519654,62.087127,58.745798,0.000000
31.707592,45.908465,26.306490,11.083017,86.525852,62.442216,35.525568,6.620482,62.348826,58.573359,0.000000
29.879647,46.493838,27.609543,11.691057,86.166794,61.943772,34.089922,6.112823,61.954009,59.708172,0.000000
31.916413,47.121778,27.366446,11.139052,87.421192,63.655502,35.320737,5.242926,62.684368,61.183809,0.000000
32.762420,44.721438,27.588853,8.320232,86.637332,62.707684,34.738259,6.366940,63.769809,58.747118,0.000000
32.067302,46.437590,27.422621,9.606773,84.916123,64.189651,37.347711,8.417973,61.440194,58.107455,0.000000
31.658404,44.125528,25.306450,10.624869,87.705255,61.875101,35.032969,5.046504,64.041384,59.688312,0.000000
32.765444,46.952103,26.323853,9.654076,88.072066,63.739829,34.685875,5.141321,64.053363,57.910197,0.000000
30.644106,45.440920,26.463831,11.036672,84.832959,60.532909,35.539500,5.031023,64.628928,59.739244,0.000000
31.447338,44.403597,27.188477,11.855751,86.206419,62.319146,33.811942,8.253437,64.033926,59.101538,0.000000
32.210184,45.782785,26.669245,10.348275,85.576993,63.968806,35.385061,6.362778,61.084716,60.772816,0.000000
31.543577,45.267722,26.622968,11.591676,86.223409,62.889725,34.914367,6.477577,61.399480,59.517666,0.000000
32.368201,45.178495,26.805205,11.183401,87.732693,62.992646,34.868197,6.399062,61.185004,60.201781,0.000000
33.340056,45.073046,25.027957,10.217448,87.584699,64.026245,33.686379,6.428543,60.789503,59.429880,0.000000
30.140558,47.588581,28.178343,11.723919,85.597627,62.904711,35.944105,6.969555,63.417838,60.214379,0.000000
30.700063,47.189541,25.905730,11.241919,85.608954,63.140225,37.399243,7.192237,61.909372,61.098722,0.000000
31.546065,45.583610,28.708482,10.551645,88.032247,62.093042,35.355206,6.771873,64.202913,59.830959,0.000000
31.107601,46.927257,27.214386,11.828804,87.942905,62.261863,34.395591,6.383682,62.332943,60.927226,0.000000
31.669221,45.874910,25.320976,9.315188,87.136430,62.310482,33.766606,6.492834,63.955233,60.669031,0.000000
31.684676,44.930483,25.558563,12.003903,87.186035,64.002924,35.726724,5.597058,61.303651,59.845258,0.000000
31.436594,46.052219,25.924640,10.744359,87.605640,63.119619,36.029970,7.599755,62.629359,60.819981,0.000000
31.942068,45.946599,25.885761,9.655734,88.473548,64.258948,34.672071,8.927254,61.901676,59.531525,0.000000
32.083993,44.977218,26.238095,11.439243,86.700626,62.947233,35.280877,6.020915,62.981406,59.579643,0.000000
31.265459,44.861059,27.384718,8.856525,88.397695,63.968926,34.466735,5.920265,62.874777,59.668405,0.000000
31.393080,46.490246,27.176753,11.389529,86.862254,61.569321,35.033131,8.079021,61.746225,61.169137,0.000000
32.299773,44.540197,27.880978,10.551468,87.090742,61.931675,35.944143,7.030508,63.055544,61.200041,0.000000
30.539928,46.605374,26.716769,12.229681,87.343217,62.360595,33.107781,7.114513,62.475393,59.185147,0.000000
31.162161,46.694823,27.014587,11.872998,87.393296,61.449835,35.306044,8.284602,62.209952,60.243495,0.000000
30.761495,45.301494,27.057909,10.621022,85.692048,63.082754,35.179820,7.796926,60.870964,57.960101,0.000000
32.760616,45.290164,25.755141,10.252877,87.480341,64.241666,34.312806,6.156420,61.568184,61.816860,0.000000
32.683103,46.482432,25.102791,10.474511,87.391546,62.668996,33.693698,7.245293,62.999871,59.561964,0.000000
32.039333,44.613832,27.948886,9.672311,85.549429,62.036006,34.543713,6.911154,61.789773,60.597250,0.000000
32.332598,45.846163,26.148430,12.850280,86.762341,63.639381,35.676161,7.240418,60.937319,60.189725,0.000000
30.757314,46.607285,26.841404,11.098347,86.639438,63.459181,35.901798,4.989139,61.456953,59.796517,0.000000
32.377276,45.328233,26.039121,10.316820,87.081217,64.372513,35.468053,6.697904,63.545565,60.068381,0.000000
32.746711,46.118991,25.758469,11.289292,86.800025,62.343183,36.460413,5.769957,62.262145,58.862190,0.000000
31.771408,43.938499,26.286282,9.281173,87.401442,61.466052,34.097990,7.478450,61.745645,59.274368,0.000000
30.046406,45.181093,26.087937,10.054826,88.371258,63.339632,36.136398,6.609106,63.179714,60.353503,0.000000
30.992895,45.744281,26.571358,10.653592,87.377350,63.589911,36.319092,7.269332,63.220695,59.443979,0.000000
32.609083,46.749661,26.484383,11.470795,88.627448,62.940139,35.416220,8.108714,63.281397,57.700122,0.000000
32.193877,45.067691,25.090040,12.158666,87.221518,60.408013,34.464857,6.897144,62.635407,60.911054,0.000000
31.939932,46.058420,26.356521,10.559142,86.890390,61.652634,34.829406,6.265120,62.694577,59.821287,0.000000
31.473546,46.436835,26.281603,10.788941,88.357605,61.702990,34.710533,6.364306,62.675752,59.845745,0.000000
31.484853,46.701163,27.468670,11.038758,87.799504,63.364983,37.973926,5.637196,61.980291,59.582417,0.000000
31.947133,45.758202,26.493884,10.072312,87.157676,63.662918,35.101130,6.565089,61.723295,57.760313,0.000000
33.573766,44.987767,26.272684,10.880757,85.796001,63.620606,35.509779,7.395733,62.269369,58.925106,0.000000
31.394340,46.322305,25.819776,11.888579,86.737605,63.078212,35.865272,7.458662,63.187709,59.536145,0.000000
30.077104,43.943204,26.424684,10.832984,85.876792,62.586056,36.210769,4.110042,62.714333,60.973096,0.000000
30.082655,44.628934,27.300622,11.060545,86.333456,62.207208,35.393572,6.773740,66.854469,60.330940,0.000000
31.827791,45.912171,24.533011,9.690433,84.893552,62.802462,35.097973,6.170243,63.132869,58.601992,0.000000
31.901901,46.516179,27.992869,11.601158,88.623290,62.454752,35.036729,5.267718,63.008282,58.623650,0.000000
31.745474,46.532123,25.804057,9.097906,86.614130,64.056712,33.355663,5.953219,62.409464,60.424539,0.000000
31.236665,45.439199,26.711558,11.125029,87.452698,64.153437,33.570124,8.263917,63.033142,59.502616,0.000000
32.053291,45.367171,25.811636,11.465471,86.799071,63.207927,35.035223,5.985713,63.145396,58.882352,0.000000
32.565578,45.595844,26.587812,12.016626,86.990083,62.912832,35.759062,7.898256,62.651959,60.373112,0.000000
30.672064,42.842468,26.109049,11.103029,84.562050,63.757230,36.070725,8.776271,63.700536,60.359906,0.000000
31.253249,43.720486,28.847038,9.625440,86.085961,64.735171,36.506103,7.841920,61.034609,59.856870,0.000000
31.985488,46.156482,27.421364,10.883146,87.098186,63.174055,35.975766,5.843241,60.998713,60.304965,0.000000
30.856622,46.163156,26.887525,11.350603,88.288360,62.470143,36.717184,5.914913,64.332205,59.664212,0.000000
